date,equity
2026-01-27,26218.5615234375
2026-01-28,25885.4833984375
2026-01-29,25959.9365234375
2026-01-30,25940.3427734375
2026-02-02,25622.9384765625
2026-02-03,26766.9814453125
2026-02-04,27806.5693359375
2026-02-05,26896.30859375
2026-02-06,27020.6611328125
2026-02-09,27650.6611328125
2026-02-10,27197.6611328125
2026-02-12,29840.6611328125
2026-02-13,30308.6611328125
2026-02-16,30128.6611328125
2026-02-17,30533.6611328125
2026-02-18,29948.6611328125
2026-02-19,30128.6611328125
2026-02-20,29856.811279296875
2026-02-24,30331.686767578125
2026-02-25,30283.510498046875
2026-02-26,30393.627197265625
2026-02-27,31143.627197265625
2026-03-02,30777.627197265625
2026-03-03,29751.627197265625
2026-03-04,29379.627197265625
2026-03-05,30037.074462890625
2026-03-06,30025.334228515625
2026-03-09,29794.445556640625
2026-03-10,30068.381103515625
2026-03-11,30284.822265625
2026-03-12,30009.034912109375
2026-03-13,29970.634033203125
2026-03-16,29785.612548828125
2026-03-17,29785.612548828125
2026-03-18,30639.179931640625
2026-03-19,29607.166748046875
2026-03-23,28714.934814453125
2026-03-24,28676.271728515625
2026-03-25,28676.271728515625
2026-03-26,29648.271728515625
2026-03-27,30500.271728515625
2026-03-30,30468.271728515625
2026-03-31,29612.271728515625
2026-04-01,29612.271728515625
2026-04-02,29612.271728515625
