date,equity
2025-10-10,38785.508239746094
2025-10-14,37373.624450683594
2025-10-15,37447.314880371094
2025-10-16,37363.047302246094
2025-10-17,36966.501892089844
2025-10-20,36857.451599121094
2025-10-21,37095.378845214844
2025-10-22,36795.378845214844
2025-10-23,36160.378845214844
2025-10-24,36775.378845214844
2025-10-27,37890.378845214844
2025-10-28,37966.801208496094
2025-10-29,38640.71014404297
2025-10-30,39321.56610107422
2025-10-31,37577.740661621094
2025-11-04,38016.596130371094
2025-11-05,37328.661560058594
2025-11-06,37340.520935058594
2025-11-07,37423.548278808594
2025-11-10,38047.501403808594
2025-11-11,38508.509216308594
2025-11-12,38321.722106933594
2025-11-13,39184.126403808594
2025-11-14,39960.290466308594
2025-11-17,39635.567810058594
2025-11-18,38732.683044433594
2025-11-19,39112.845153808594
2025-11-20,39410.027770996094
2025-11-21,39197.046813964844
2025-11-25,39553.667907714844
2025-11-26,39821.131286621094
2025-11-27,39811.731018066406
2025-11-28,39924.545837402344
2025-12-01,39369.869689941406
2025-12-02,39708.316467285156
2025-12-03,39826.927795410156
2025-12-04,40159.034240722656
2025-12-05,39909.952209472656
2025-12-08,40218.336975097656
2025-12-09,39635.683166503906
2025-12-10,39818.378479003906
2025-12-11,40144.272033691406
2025-12-12,42603.271057128906
2025-12-15,42062.411682128906
2025-12-16,41908.444885253906
2025-12-17,42121.630432128906
2025-12-18,42018.985900878906
2025-12-19,42421.923400878906
2025-12-22,42282.979553222656
2025-12-23,42574.764709472656
2025-12-24,42810.966857910156
2025-12-25,42775.582092285156
2025-12-26,42793.274475097656
2025-12-29,43215.709045410156
2025-12-30,43156.210021972656
2026-01-05,43082.27752685547
2026-01-06,43311.470642089844
2026-01-07,43052.704162597656
2026-01-08,43134.03045654297
2026-01-09,43546.02557373047
2026-01-13,45063.904724121094
2026-01-14,46120.99774169922
2026-01-15,47037.14520263672
2026-01-16,46922.60662841797
2026-01-19,47420.60223388672
2026-01-20,46902.68719482422
2026-01-21,46464.45233154297
2026-01-22,46567.692810058594
2026-01-23,46573.12567138672
2026-01-26,46480.75360107422
2026-01-27,46165.601989746094
2026-01-28,45582.715270996094
2026-01-29,45713.008239746094
2026-01-30,45678.719177246094
2026-02-02,45123.261657714844
2026-02-03,47411.347595214844
2026-02-04,49490.523376464844
2026-02-05,47670.001892089844
2026-02-06,47918.706970214844
2026-02-09,49178.706970214844
2026-02-10,48272.706970214844
2026-02-12,53558.706970214844
2026-02-13,54494.706970214844
2026-02-16,54170.706970214844
2026-02-17,54899.706970214844
2026-02-18,53846.706970214844
2026-02-19,54170.706970214844
2026-02-20,53627.007263183594
2026-02-24,54576.758239746094
2026-02-25,54480.405700683594
2026-02-26,54700.639099121094
2026-02-27,56200.639099121094
2026-03-02,55468.639099121094
2026-03-03,53416.639099121094
2026-03-04,52672.639099121094
2026-03-05,53823.171813964844
2026-03-06,53802.626403808594
2026-03-09,53398.571228027344
2026-03-10,53877.958435058594
2026-03-11,54597.958435058594
2026-03-12,55749.958435058594
2026-03-13,56505.958435058594
2026-03-16,56388.958435058594
2026-03-17,54434.136169433594
2026-03-18,55707.505310058594
2026-03-19,56383.983825683594
2026-03-23,54672.892028808594
2026-03-24,54838.141052246094
2026-03-25,55558.152770996094
2026-03-26,57505.726989746094
2026-03-27,58450.003356933594
2026-03-30,58670.003356933594
2026-03-31,56505.003356933594
2026-04-01,60210.003356933594
2026-04-02,61140.003356933594
