date,equity
2025-10-14,33107.289794921875
2025-10-15,33274.504150390625
2025-10-16,32753.739013671875
2025-10-17,32434.336669921875
2025-10-20,33323.109375
2025-10-21,32871.778564453125
2025-10-22,33216.938720703125
2025-10-23,33628.477783203125
2025-10-24,34531.204345703125
2025-10-27,36429.591064453125
2025-10-28,36506.013427734375
2025-10-29,37179.92236328125
2025-10-30,37860.7783203125
2025-10-31,36116.952880859375
2025-11-04,36537.522705078125
2025-11-05,35878.25207519531
2025-11-06,35889.61730957031
2025-11-07,35969.18518066406
2025-11-10,36593.13830566406
2025-11-11,37054.14611816406
2025-11-12,36867.35900878906
2025-11-13,37729.76330566406
2025-11-14,38237.21887207031
2025-11-17,38209.78796386719
2025-11-18,37736.61975097656
2025-11-19,37743.47790527344
2025-11-20,37847.20300292969
2025-11-21,37944.01354980469
2025-11-25,38179.12365722656
2025-11-26,38476.46984863281
2025-11-27,38467.069580078125
2025-11-28,38579.88439941406
2025-12-01,38025.208251953125
2025-12-02,38363.655029296875
2025-12-03,38442.533935546875
2025-12-04,37973.203857421875
2025-12-05,37708.957763671875
2025-12-08,37878.547607421875
2025-12-09,37816.46276855469
2025-12-10,38033.75842285156
2025-12-11,38033.75842285156
2025-12-12,38768.42004394531
2025-12-15,38596.38000488281
2025-12-16,38537.05676269531
2025-12-17,38465.86828613281
2025-12-18,38276.03039550781
2025-12-19,38650.18664550781
2025-12-22,38521.16735839844
2025-12-23,38792.11071777344
2025-12-24,39011.44128417969
2025-12-25,38856.9892578125
2025-12-26,38826.09680175781
2025-12-29,39237.97314453125
2025-12-30,38980.55139160156
2026-01-05,39241.57189941406
2026-01-06,39099.19787597656
2026-01-07,38879.70275878906
2026-01-08,38861.90783691406
2026-01-09,39741.44885253906
2026-01-13,40224.57568359375
2026-01-14,40497.10986328125
2026-01-15,40484.72277832031
2026-01-16,40365.81408691406
2026-01-19,40306.35852050781
2026-01-20,40212.22033691406
2026-01-21,39890.16955566406
2026-01-22,39984.02453613281
2026-01-23,39988.96350097656
2026-01-26,39904.98889160156
2026-01-27,39618.48742675781
2026-01-28,39118.87023925781
2026-01-29,39230.54992675781
2026-01-30,39201.15930175781
2026-02-02,38725.05285644531
2026-02-03,41013.13879394531
2026-02-04,43092.31457519531
2026-02-05,41271.79309082031
2026-02-06,41520.49816894531
2026-02-09,42570.49816894531
2026-02-10,41815.49816894531
2026-02-12,46220.49816894531
2026-02-13,47000.49816894531
2026-02-16,46720.49816894531
2026-02-17,47350.49816894531
2026-02-18,46440.49816894531
2026-02-19,46720.49816894531
2026-02-20,46254.46984863281
2026-02-24,47068.54211425781
2026-02-25,46985.95422363281
2026-02-26,47174.72570800781
2026-02-27,48424.72570800781
2026-03-02,47814.72570800781
2026-03-03,46104.72570800781
2026-03-04,45484.72570800781
2026-03-05,46470.89660644531
2026-03-06,46453.28625488281
2026-03-09,46106.95324707031
2026-03-10,46517.85656738281
2026-03-11,46857.97839355469
2026-03-12,46424.59826660156
2026-03-13,46364.25402832031
2026-03-16,46073.50598144531
2026-03-17,44118.68371582031
2026-03-18,45392.05285644531
2026-03-19,46068.53137207031
2026-03-23,44357.43957519531
2026-03-24,44467.60559082031
2026-03-25,44947.61340332031
2026-03-26,46245.99621582031
2026-03-27,46875.51379394531
2026-03-30,47095.51379394531
2026-03-31,44930.51379394531
2026-04-01,48635.51379394531
2026-04-02,49565.51379394531
