date,equity
2025-10-10,42862.417907714844
2025-10-14,41242.417907714844
2025-10-15,41999.94354248047
2025-10-16,43168.18328857422
2025-10-17,42520.174255371094
2025-10-20,43889.20428466797
2025-10-21,44174.71697998047
2025-10-22,44275.83807373047
2025-10-23,44037.90936279297
2025-10-24,44067.64862060547
2025-10-27,44384.81365966797
2025-10-28,44007.80389404297
2025-10-29,44199.29998779297
2025-10-30,44737.88494873047
2025-10-31,44072.11932373047
2025-11-04,43824.66619873047
2025-11-05,40248.39666748047
2025-11-06,40560.65740966797
2025-11-07,40366.72576904297
2025-11-10,40202.62811279297
2025-11-11,40346.83514404297
2025-11-12,40257.32733154297
2025-11-13,40203.63201904297
2025-11-14,39809.85858154297
2025-11-17,40024.64569091797
2025-11-18,38753.83074951172
2025-11-19,38882.20477294922
2025-11-20,39430.26385498047
2025-11-21,39983.26190185547
2025-11-25,39563.57684326172
2025-11-26,39527.72137451172
2025-11-27,39448.04168701172
2025-11-28,39057.61395263672
2025-12-01,38284.72528076172
2025-12-02,38505.99688720703
2025-12-03,37985.35662841797
2025-12-04,37985.35662841797
2025-12-05,37588.36767578125
2025-12-08,38189.19580078125
2025-12-09,38291.96923828125
2025-12-10,38584.47900390625
2025-12-11,38742.59228515625
2025-12-12,38557.69775390625
2025-12-15,38399.994384765625
2025-12-16,38345.61474609375
2025-12-17,38280.358642578125
2025-12-18,38019.071533203125
2025-12-19,37615.260986328125
2025-12-22,38096.271728515625
2025-12-23,37840.920166015625
2025-12-24,37568.232421875
2025-12-25,37808.199462890625
2025-12-26,37666.39990234375
2025-12-29,37446.39990234375
2025-12-30,37391.221923828125
2026-01-05,37687.805908203125
2026-01-06,37894.724609375
2026-01-07,37246.378662109375
2026-01-08,36896.378662109375
2026-01-09,36836.378662109375
2026-01-13,37996.378662109375
2026-01-14,38426.378662109375
2026-01-15,40406.378662109375
2026-01-16,40046.378662109375
2026-01-19,40451.378662109375
2026-01-20,40676.378662109375
2026-01-21,40688.76574707031
2026-01-22,41010.851318359375
2026-01-23,41568.30676269531
2026-01-26,40973.68701171875
2026-01-27,41548.68701171875
2026-01-28,40948.68701171875
2026-01-29,40868.68701171875
2026-01-30,40173.68701171875
2026-02-02,39873.546630859375
2026-02-03,41011.28759765625
2026-02-04,41730.2265625
2026-02-05,41129.947509765625
2026-02-06,41474.215087890625
2026-02-09,41203.719482421875
2026-02-10,41346.343994140625
2026-02-12,42113.570556640625
2026-02-13,41426.517822265625
2026-02-16,41227.274169921875
2026-02-17,41172.3115234375
2026-02-18,41330.332763671875
2026-02-19,41015.332763671875
2026-02-20,41123.332763671875
2026-02-24,42203.332763671875
2026-02-25,42419.332763671875
2026-02-26,42478.878662109375
2026-02-27,43143.827392578125
2026-03-02,43659.906494140625
2026-03-03,43163.676025390625
2026-03-04,41613.546142578125
2026-03-05,42088.682861328125
2026-03-06,41845.176025390625
2026-03-09,40158.445068359375
2026-03-10,42302.282958984375
2026-03-11,44585.396240234375
2026-03-12,43769.642333984375
2026-03-13,45520.527099609375
2026-03-16,45726.041427612305
2026-03-17,46054.8713684082
2026-03-18,46198.73107910156
2026-03-19,46322.04350280762
2026-03-23,44459.29203796387
2026-03-24,45811.76762390137
2026-03-25,46336.90678405762
2026-03-26,47015.62260437012
2026-03-27,46925.628646850586
2026-03-30,46726.725845336914
2026-03-31,46451.327713012695
2026-04-01,46742.026779174805
2026-04-02,46742.026779174805
