date,equity
2025-05-09,50000.0
2025-05-12,50000.0
2025-05-13,50000.0
2025-05-14,50000.0
2025-05-15,50000.0
2025-05-16,50000.0
2025-05-19,50000.0
2025-05-20,50000.0
2025-05-21,50000.0
2025-05-22,50000.0
2025-05-23,50000.0
2025-05-26,50000.0
2025-05-27,50000.0
2025-05-28,50000.0
2025-05-29,50000.0
2025-05-30,50000.0
2025-06-02,50000.0
2025-06-03,50000.0
2025-06-04,50000.0
2025-06-05,50000.0
2025-06-06,50000.0
2025-06-09,50000.0
2025-06-10,50000.0
2025-06-11,50000.0
2025-06-12,50000.0
2025-06-13,50000.0
2025-06-16,50000.0
2025-06-17,50000.0
2025-06-18,50185.76013183594
2025-06-19,50106.147705078125
2025-06-20,49946.92614746094
2025-06-23,49946.92614746094
2025-06-24,49956.70343017578
2025-06-25,49511.9755859375
2025-06-26,49643.92687988281
2025-06-27,49917.600524902344
2025-06-30,50087.920837402344
2025-07-01,50343.405212402344
2025-07-02,50730.495056152344
2025-07-03,50382.112243652344
2025-07-04,50935.225158691406
2025-07-07,50981.31964111328
2025-07-08,51313.186462402344
2025-07-09,51027.41180419922
2025-07-10,51070.581970214844
2025-07-11,50563.32244873047
2025-07-14,50606.492614746094
2025-07-15,51696.55877685547
2025-07-16,51526.05975341797
2025-07-17,51855.30096435547
2025-07-18,51431.99041748047
2025-07-22,51226.21502685547
2025-07-23,51368.99920654297
2025-07-24,51202.42010498047
2025-07-25,50815.71600341797
2025-07-28,50417.11151123047
2025-07-29,50369.910705566406
2025-07-30,50039.516662597656
2025-07-31,50562.33905029297
2025-08-01,51150.51336669922
2025-08-04,51135.55145263672
2025-08-05,52063.16961669922
2025-08-06,53574.29364013672
2025-08-07,54068.02508544922
2025-08-08,50458.81805419922
2025-08-12,50781.13836669922
2025-08-13,52420.60321044922
2025-08-14,50665.73992919922
2025-08-15,51471.51202392578
2025-08-18,51508.55877685547
2025-08-19,52147.61932373047
2025-08-20,52240.237365722656
2025-08-21,51839.186584472656
2025-08-22,52216.644592285156
2025-08-25,51101.965881347656
2025-08-26,50989.911193847656
2025-08-27,50930.860412597656
2025-08-28,51184.776428222656
2025-08-29,50741.898498535156
2025-09-01,50883.619201660156
2025-09-02,50972.56085205078
2025-09-03,51624.79718017578
2025-09-04,51861.973693847656
2025-09-05,52395.623596191406
2025-09-08,52677.679260253906
2025-09-09,52765.213439941406
2025-09-10,52881.929748535156
2025-09-11,52930.557678222656
2025-09-12,52823.227111816406
2025-09-16,52544.166564941406
2025-09-17,51986.045471191406
2025-09-18,52071.91046142578
2025-09-19,52520.31524658203
2025-09-22,52766.49688720703
2025-09-24,52740.123107910156
2025-09-25,52986.30255126953
2025-09-26,52857.50372314453
2025-09-29,52694.30303955078
2025-09-30,53075.10284423828
2025-10-01,53325.344787597656
2025-10-02,55342.891662597656
2025-10-03,55982.358459472656
2025-10-06,58044.518615722656
2025-10-07,57568.635803222656
2025-10-08,57624.635803222656
2025-10-09,59288.635803222656
2025-10-10,59808.635803222656
2025-10-14,57648.635803222656
2025-10-15,58681.62530517578
2025-10-16,60274.67950439453
2025-10-17,59391.030822753906
2025-10-20,61257.88995361328
2025-10-21,61257.88995361328
2025-10-22,61905.06524658203
2025-10-23,62676.70098876953
2025-10-24,64369.31329345703
2025-10-27,67928.78839111328
2025-10-28,68070.71563720703
2025-10-29,69322.26080322266
2025-10-30,70586.7075805664
2025-10-31,67348.17462158203
2025-11-04,68152.74298095703
2025-11-05,66891.52960205078
2025-11-06,66913.27178955078
2025-11-07,67065.48858642578
2025-11-10,68313.39483642578
2025-11-11,69235.41046142578
2025-11-12,68861.83624267578
2025-11-13,70586.64483642578
2025-11-14,71565.3091430664
2025-11-17,71512.4066772461
2025-11-18,70599.86798095703
2025-11-19,70613.09442138672
2025-11-20,70805.72674560547
2025-11-21,70985.51776123047
2025-11-25,71422.1508178711
2025-11-26,71974.36517333984
2025-11-27,71957.04888916016
2025-11-28,72164.8656616211
2025-12-01,71143.09381103516
2025-12-02,71766.5484008789
2025-12-03,71924.3062133789
2025-12-04,70985.6460571289
2025-12-05,70457.1538696289
2025-12-08,70796.3335571289
2025-12-09,70678.0767211914
2025-12-10,71091.9732055664
2025-12-11,71091.9732055664
2025-12-12,72491.3286743164
2025-12-15,72175.92193603516
2025-12-16,72067.1626586914
2025-12-17,71936.65045166016
2025-12-18,71588.61431884766
2025-12-19,72279.36431884766
2025-12-22,72041.17486572266
2025-12-23,72541.37799072266
2025-12-24,72946.29595947266
2025-12-25,72659.4564819336
2025-12-26,72602.08477783203
2025-12-29,73366.99798583984
2025-12-30,72888.92901611328
2026-01-05,73367.46661376953
2026-01-06,73106.44757080078
2026-01-07,72704.03985595703
2026-01-08,72671.41583251953
2026-01-09,74324.95294189453
2026-01-13,75233.23138427734
2026-01-14,75745.59564208984
2026-01-15,75722.30792236328
2026-01-16,75484.49053955078
2026-01-19,75365.57940673828
2026-01-20,75177.30303955078
2026-01-21,74533.20147705078
2026-01-22,74711.5259399414
2026-01-23,74720.90997314453
2026-01-26,74561.35821533203
2026-01-27,74017.0054321289
2026-01-28,73059.4058227539
2026-01-29,73273.4585571289
2026-01-30,73217.1265258789
2026-02-02,72304.58917236328
2026-02-03,75736.71807861328
2026-02-04,78855.48175048828
2026-02-05,76124.69952392578
2026-02-06,76497.75714111328
2026-02-09,78492.75714111328
2026-02-10,77058.25714111328
2026-02-12,85427.75714111328
2026-02-13,86909.75714111328
2026-02-16,86389.75714111328
2026-02-17,87559.75714111328
2026-02-18,85869.75714111328
2026-02-19,86389.75714111328
2026-02-20,85535.37188720703
2026-02-24,87027.83770751953
2026-02-25,86876.42657470703
2026-02-26,87222.50762939453
2026-02-27,89597.50762939453
2026-03-02,88438.50762939453
2026-03-03,85189.50762939453
2026-03-04,84011.50762939453
2026-03-05,85901.6685180664
2026-03-06,85867.91534423828
2026-03-09,85204.11041259766
2026-03-10,85991.67510986328
2026-03-11,86640.9985961914
2026-03-12,85813.63653564453
2026-03-13,85698.43389892578
2026-03-16,85143.36944580078
2026-03-17,81233.72491455078
2026-03-18,83780.46319580078
2026-03-19,85133.42022705078
2026-03-23,81711.23663330078
2026-03-24,81959.11016845703
2026-03-25,83039.12774658203
2026-03-26,85960.48907470703
2026-03-27,87376.90362548828
2026-03-30,87596.90362548828
2026-03-31,85431.90362548828
2026-04-01,89136.90362548828
2026-04-02,90066.90362548828
