date,equity
2026-01-23,31112.63638305664
2026-01-26,31053.85415649414
2026-01-27,30853.303131103516
2026-01-28,30478.590240478516
2026-01-29,30562.350006103516
2026-01-30,30540.307037353516
2026-02-02,30183.22720336914
2026-02-03,31327.27017211914
2026-02-04,32366.85806274414
2026-02-05,31456.59732055664
2026-02-06,31580.94985961914
2026-02-09,32420.94985961914
2026-02-10,31816.94985961914
2026-02-12,35340.94985961914
2026-02-13,35964.94985961914
2026-02-16,35748.94985961914
2026-02-17,36234.94985961914
2026-02-18,35532.94985961914
2026-02-19,35748.94985961914
2026-02-20,35399.428619384766
2026-02-24,36009.982818603516
2026-02-25,35948.041900634766
2026-02-26,36089.620513916016
2026-02-27,36964.620513916016
2026-03-02,36537.620513916016
2026-03-03,35340.620513916016
2026-03-04,34906.620513916016
2026-03-05,35646.24868774414
2026-03-06,35633.040924072266
2026-03-09,35373.29116821289
2026-03-10,35681.468658447266
2026-03-11,36014.468658447266
2026-03-12,35501.468658447266
2026-03-13,35739.968658447266
2026-03-16,35825.468658447266
2026-03-17,35825.468658447266
2026-03-18,36679.036041259766
2026-03-19,35647.022857666016
2026-03-23,34754.790924072266
2026-03-24,34716.127838134766
2026-03-25,34908.471588134766
2026-03-26,35128.291900634766
2026-03-27,35564.008697509766
2026-03-30,35304.008697509766
2026-03-31,35304.008697509766
2026-04-01,35304.008697509766
2026-04-02,35304.008697509766
