date,equity
2026-01-23,27338.94415283203
2026-01-26,27058.49493408203
2026-01-27,27252.04473876953
2026-01-28,27074.29571533203
2026-01-29,27163.12567138672
2026-01-30,27444.41961669922
2026-02-02,27518.44549560547
2026-02-03,27895.97235107422
2026-02-04,28366.540588378906
2026-02-05,28242.13800048828
2026-02-06,28453.08233642578
2026-02-09,28566.668884277344
2026-02-10,28680.768493652344
2026-02-12,29294.549743652344
2026-02-13,29015.200134277344
2026-02-16,29074.217712402344
2026-02-17,28777.216247558594
2026-02-18,28890.076599121094
2026-02-19,29014.816833496094
2026-02-20,28664.357360839844
2026-02-24,29042.87127685547
2026-02-25,29087.779357910156
2026-02-26,29113.441345214844
2026-02-27,29658.75897216797
2026-03-02,28960.76287841797
2026-03-03,27037.30975341797
2026-03-04,27120.59295654297
2026-03-05,27830.48553466797
2026-03-06,27800.721740722656
2026-03-09,27577.488708496094
2026-03-10,27845.36651611328
2026-03-11,27994.18914794922
2026-03-12,28398.24774169922
2026-03-13,28788.37274169922
2026-03-16,28463.93133544922
2026-03-17,28010.11297607422
2026-03-18,28863.68035888672
2026-03-19,27831.66717529297
2026-03-23,26939.43524169922
2026-03-24,26900.77215576172
2026-03-25,27032.735290527344
2026-03-26,27188.69223022461
2026-03-27,27212.68603515625
2026-03-30,27206.585662841797
2026-03-31,27206.585662841797
2026-04-01,27206.585662841797
2026-04-02,27206.585662841797
